mc_number,mc_number_anon,doi,Journal,doi_article_prefix,container.title,published.print,issue,title,volume,author,issn,year,match,mc_prefix
JEL-2024-1391,NA,10.1257/jel.20241391,JEL,NA,Journal of Economic Literature,2025-06-01,2,Social Preferences: Fundamental Characteristics and Economic Consequences,63,,2328-8175,2025,TRUE,JEL
JEL-2022-1580,NA,10.1257/jel.20221580,JEL,NA,Journal of Economic Literature,2024-06-01,2,Data and the Aggregate Economy,62,,2328-8175,2024,TRUE,JEL
JEL-.168-2.r4,NA,10.1257/jel.62.4.1682.r4,JEL,NA,Journal of Economic Literature,2024-12-01,4,"Taming the Street: The Old Guard, the New Deal, and FDR's Fight to Regulate American Capitalism",62,,2328-8175,2024,TRUE,JEL
JEL-2.69-3.r3,NA,10.1257/jel.63.2.693.r3,JEL,NA,Journal of Economic Literature,2025-06-01,2,"Jacoby, Melissa B. Unjust Debts: How Our Bankruptcy System Makes America More Unequal",63,,2328-8175,2025,TRUE,JEL
JEL-.109-0.r5,NA,10.1257/jel.63.3.1090.r5,JEL,NA,Journal of Economic Literature,2025-09-01,3,"Hill Edwards, Justene. Savings and Trust: The Rise and Betrayal of the Freedman’s Bank",63,,2328-8175,2025,TRUE,JEL
JEL-1.30-6.r6,NA,10.1257/jel.63.1.306.r6,JEL,NA,Journal of Economic Literature,2025-03-01,1,"Ghilarducci, Teresa. Work, Retire, Repeat: The Uncertainty of Retirement in the New Economy",63,,2328-8175,2025,TRUE,JEL
JEL-2.3.-1269,NA,10.1257/jel.62.3.1269,JEL,NA,Journal of Economic Literature,2024-09-01,3,Annotated Listing of New Books,62,,2328-8175,2024,TRUE,JEL
JEL-2.80-7.r4,NA,10.1257/jel.62.2.807.r4,JEL,NA,Journal of Economic Literature,2024-06-01,2,Monetary Policy and Its Unintended Consequences,62,,2328-8175,2024,TRUE,JEL
JEL-2022-1679,NA,10.1257/jel.20221679,JEL,NA,Journal of Economic Literature,2024-06-01,2,Combinatorial Auctions in Practice,62,,2328-8175,2024,TRUE,JEL
JEL-.109-0.r9,NA,10.1257/jel.63.3.1090.r9,JEL,NA,Journal of Economic Literature,2025-09-01,3,"Vaheesan, Sandeep. Democracy in Power: A History of Electrification in the United States",63,,2328-8175,2025,TRUE,JEL
JEL-2.80-7.r3,NA,10.1257/jel.62.2.807.r3,JEL,NA,Journal of Economic Literature,2024-06-01,2,The Capitalist Manifesto: Why the Global Free Market Will Save the World,62,,2328-8175,2024,TRUE,JEL
JEL-1.30-6.r8,NA,10.1257/jel.63.1.306.r8,JEL,NA,Journal of Economic Literature,2025-03-01,1,"Kreps, David M. Arguing about Tastes: Modeling How Context and Experience Change Economic Preferences",63,,2328-8175,2025,TRUE,JEL
JEL-63.1-.306,NA,10.1257/jel.63.1.306,JEL,NA,Journal of Economic Literature,2025-03-01,1,Book Reviews,63,,2328-8175,2025,TRUE,JEL
JEL-2.69-3.r7,NA,10.1257/jel.63.2.693.r7,JEL,NA,Journal of Economic Literature,2025-06-01,2,"Palen, Marc-William. Pax Economica: Left-Wing Visions of a Free Trade World",63,,2328-8175,2025,TRUE,JEL
JEL-3.3.-1171,NA,10.1257/jel.63.3.1171,JEL,NA,Journal of Economic Literature,2025-09-01,3,JEL Classification System,63,,2328-8175,2025,TRUE,JEL
JEL-2022-1651,NA,10.1257/jel.20221651,JEL,NA,Journal of Economic Literature,2024-09-01,3,France after 1789: Essay on Elster’s <i>France before 1789</i>,62,,2328-8175,2024,TRUE,JEL
JEL-.168-2.r7,NA,10.1257/jel.62.4.1682.r7,JEL,NA,Journal of Economic Literature,2024-12-01,4,Modeling Social Behavior: Mathematical and Agent-Based Models of Social Dynamics and Cultural Evolution,62,,2328-8175,2024,TRUE,JEL
JEL-.125-6.r2,NA,10.1257/jel.62.3.1256.r2,JEL,NA,Journal of Economic Literature,2024-09-01,3,The Resilient Society,62,,2328-8175,2024,TRUE,JEL
JEL-3.3.-1090,NA,10.1257/jel.63.3.1090,JEL,NA,Journal of Economic Literature,2025-09-01,3,Book Reviews,63,,2328-8175,2025,TRUE,JEL
JEL-2.69-3.r4,NA,10.1257/jel.63.2.693.r4,JEL,NA,Journal of Economic Literature,2025-06-01,2,"Kahrl, Andrew W. The Black Tax: 150 Years of Theft, Exploitation, and Dispossession in America",63,,2328-8175,2025,TRUE,JEL
JEL-.109-0.r2,NA,10.1257/jel.63.3.1090.r2,JEL,NA,Journal of Economic Literature,2025-09-01,3,"Edmans, Alex. May Contain Lies: How Stories, Statistics, and Studies Exploit Our Biases—And What We Can Do about It",63,,2328-8175,2025,TRUE,JEL
JEL-2023-1592,NA,10.1257/jel.20231592,JEL,NA,Journal of Economic Literature,2024-09-01,3,Bounded Rationality in Choice Theory: A Survey,62,,2328-8175,2024,TRUE,JEL
JEL-2.3.-1256,NA,10.1257/jel.62.3.1256,JEL,NA,Journal of Economic Literature,2024-09-01,3,Book Reviews,62,,2328-8175,2024,TRUE,JEL
JEL-2.4.-1696,NA,10.1257/jel.62.4.1696,JEL,NA,Journal of Economic Literature,2024-12-01,4,Annotated Listing of New Books,62,,2328-8175,2024,TRUE,JEL
JEL-2.80-7.r6,NA,10.1257/jel.62.2.807.r6,JEL,NA,Journal of Economic Literature,2024-06-01,2,Hope and Healing: Black Colleges and the Future of American Democracy,62,,2328-8175,2024,TRUE,JEL
JEL-.109-0.r7,NA,10.1257/jel.63.3.1090.r7,JEL,NA,Journal of Economic Literature,2025-09-01,3,"Merrill, Thomas W. The <i>Chevron</i> Doctrine: Its Rise and Fall, and the Future of the Administrative State",63,,2328-8175,2025,TRUE,JEL
JEL-.125-6.r6,NA,10.1257/jel.62.3.1256.r6,JEL,NA,Journal of Economic Literature,2024-09-01,3,Liquid Asset: How Business and Government Can Partner to Solve the Freshwater Crisis,62,,2328-8175,2024,TRUE,JEL
JEL-2022-1647,NA,10.1257/jel.20221647,JEL,NA,Journal of Economic Literature,2024-06-01,2,Optimal Income Taxation,62,,2328-8175,2024,TRUE,JEL
JEL-.125-6.r7,NA,10.1257/jel.62.3.1256.r7,JEL,NA,Journal of Economic Literature,2024-09-01,3,Against the World: Anti-Globalism and Mass Politics between the World Wars,62,,2328-8175,2024,TRUE,JEL
JEL-62.2-.807,NA,10.1257/jel.62.2.807,JEL,NA,Journal of Economic Literature,2024-06-01,2,Book Reviews,62,,2328-8175,2024,TRUE,JEL
JEL-62.2-.821,NA,10.1257/jel.62.2.821,JEL,NA,Journal of Economic Literature,2024-06-01,2,<i>Annotated Listing of New Books</i>,62,,2328-8175,2024,TRUE,JEL
JEL-.109-0.r3,NA,10.1257/jel.63.3.1090.r3,JEL,NA,Journal of Economic Literature,2025-09-01,3,"Epstein, Gerald. Busting the Bankers’ Club: Finance for the Rest of Us",63,,2328-8175,2025,TRUE,JEL
JEL-2.4.-1682,NA,10.1257/jel.62.4.1682,JEL,NA,Journal of Economic Literature,2024-12-01,4,Book Reviews,62,,2328-8175,2024,TRUE,JEL
JEL-2024-1674,NA,10.1257/jel.20241674,JEL,NA,Journal of Economic Literature,2025-06-01,2,Aggregate Shocks and the Formation of Preferences and Beliefs,63,,2328-8175,2025,TRUE,JEL
JEL-2022-1569,NA,10.1257/jel.20221569,JEL,NA,Journal of Economic Literature,2024-06-01,2,Racial Disparities in the Criminal Legal System: <i>Shadows of Doubt</i> and Beyond,62,,2328-8175,2024,TRUE,JEL
JEL-2022-1713,NA,10.1257/jel.20221713,JEL,NA,Journal of Economic Literature,2024-09-01,3,Can Marshall plus Malthus Explain the Evolution of Ancient Societies? A Review of<i>Economic Prehistory</i>by Dow and Reed,62,,2328-8175,2024,TRUE,JEL
JEP-2025-1438,NA,10.1257/jep.20251438,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Economic Markets and Pharmaceutical Innovation,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1455,NA,10.1257/jep.20251455,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,"Credit, Debt-Deflation, and the Great Depression Revisited",39,,1944-7965,2025,TRUE,JEP
JEP-2025-1445,NA,10.1257/jep.20251445,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Recommendations for Further Reading,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1439,NA,10.1257/jep.20251439,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,US Corporate Bond Markets: Bigger and (Maybe) Better?,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1417,NA,10.1257/jep.20241417,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,"Retrospectives: W. E. B. Du Bois, Harvard Economics, and Marginalist Wage Theory",39,,1944-7965,2025,TRUE,JEP
JEP-2024-1426,NA,10.1257/jep.20241426,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,How Regional Inequality and Migration Drive Housing Prices and Rents,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1432,NA,10.1257/jep.20241432,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Building Costs and House Prices,39,,1944-7965,2025,TRUE,JEP
JEP-38.4-.175,NA,10.1257/jep.38.4.175,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Designing Simple Mechanisms,38,,1944-7965,2024,TRUE,JEP
JEP-.38.-4.55,NA,10.1257/jep.38.4.55,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Industrial Policy: Lessons from Shipbuilding,38,,1944-7965,2024,TRUE,JEP
JEP-.38.-4.81,NA,10.1257/jep.38.4.81,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Semiconductors and Modern Industrial Policy,38,,1944-7965,2024,TRUE,JEP
JEP-p.38-.4.3,NA,10.1257/jep.38.4.3,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Export-Led Industrial Policy for Developing Countries: Is There a Way to Pick Winners?,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1420,NA,10.1257/jep.20241420,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,The Economics of Generic Drug Shortages: The Limits of Competition,39,,1944-7965,2025,TRUE,JEP
JEP-2023-1394,NA,10.1257/jep.20231394,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Administrative Burdens in the Social Safety Net,39,,1944-7965,2025,TRUE,JEP
JEP-38.3-.137,NA,10.1257/jep.38.3.137,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,Seeking the “Missing Women” of Economics with the Undergraduate Women in Economics Challenge,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1411,NA,10.1257/jep.20241411,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Why Is the Fragmented Municipal Bond Market So Costly to Investors and Issuers?,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1427,NA,10.1257/jep.20241427,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Curbing Rising Housing Costs: A Model-Based Policy Comparison,39,,1944-7965,2025,TRUE,JEP
JEP-38.3-.209,NA,10.1257/jep.38.3.209,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,What Went Wrong with Federal Student Loans?,38,,1944-7965,2024,TRUE,JEP
JEP-38.4-.131,NA,10.1257/jep.38.4.131,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Evaluating Behavioral Incentive Compatibility: Insights from Experiments,38,,1944-7965,2024,TRUE,JEP
JEP-2025-1451,NA,10.1257/jep.20251451,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,Sovereign Debt and Fiscal Integration in the European Union,39,,1944-7965,2025,TRUE,JEP
JEP-p.38-.3.3,NA,10.1257/jep.38.3.3,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,Sweeping Changes and an Uncertain Legacy: The Tax Cuts and Jobs Act of 2017,38,,1944-7965,2024,TRUE,JEP
JEP-2025-1449,NA,10.1257/jep.20251449,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,"The World Bank’s
                    <i>East Asian Miracle</i>
                    : Too Much a Product of Its Time?",39,,1944-7965,2025,TRUE,JEP
JEP-38.3-.113,NA,10.1257/jep.38.3.113,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,Are Opportunity Zones an Effective Place-Based Policy?,38,,1944-7965,2024,TRUE,JEP
JEP-38.3-.237,NA,10.1257/jep.38.3.237,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,On the Economics of Extinction and Possible Mass Extinctions,38,,1944-7965,2024,TRUE,JEP
JEP-38.4-.155,NA,10.1257/jep.38.4.155,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Behavioral Incentive Compatibility and Empirically Informed Welfare Analysis: An Introductory Guide,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1412,NA,10.1257/jep.20241412,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,How US Treasuries Can Remain the World’s Safe Haven,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1433,NA,10.1257/jep.20241433,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,China’s Lending to Developing Countries: From Boom to Bust,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1437,NA,10.1257/jep.20241437,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Recommendations for Further Reading,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1416,NA,10.1257/jep.20241416,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Protecting Antiquities: A Role for Long-Term Leases?,39,,1944-7965,2025,TRUE,JEP
JEP-38.4-.229,NA,10.1257/jep.38.4.229,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Recommendations for Further Reading,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1418,NA,10.1257/jep.20241418,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Lessons for the United States from Pharmaceutical Regulation Abroad,39,,1944-7965,2025,TRUE,JEP
JEP-38.3-.261,NA,10.1257/jep.38.3.261,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,Recommendations for Further Reading,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1434,NA,10.1257/jep.20241434,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Basel Endgame: Bank Capital Requirements and the Future of International Standard Setting,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1415,NA,10.1257/jep.20241415,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,The 2023 Merger Guidelines and the Arc of Antitrust History,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1424,NA,10.1257/jep.20241424,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Measuring Income and Income Inequality,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1485,NA,10.1257/jep.20251485,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,Recommendations for Further Reading,39,,1944-7965,2025,TRUE,JEP
JEP-38.4-.211,NA,10.1257/jep.38.4.211,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,"Retrospectives: Friedman and Schwartz, Disaggregated",38,,1944-7965,2024,TRUE,JEP
JEP-2023-1392,NA,10.1257/jep.20231392,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Did Welfare Reform End the Safety Net as We Knew It? The Record since 1996,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1406,NA,10.1257/jep.20241406,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Retrospectives: Yair Mundlak and the Fixed Effects Estimator,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1414,NA,10.1257/jep.20241414,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Acquisitions to Enter New Markets,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1421,NA,10.1257/jep.20241421,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Public Finance Implications of Economic Inequality,39,,1944-7965,2025,TRUE,JEP
JEP-.38.-3.33,NA,10.1257/jep.38.3.33,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,The US Individual Income Tax: Recent Evolution and Evidence,38,,1944-7965,2024,TRUE,JEP
JEP-2023-1393,NA,10.1257/jep.20231393,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Two Histories of the Public Safety Net,39,,1944-7965,2025,TRUE,JEP
JEP-38.3-.191,NA,10.1257/jep.38.3.191,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,Lessons for Expanding the Share of Disadvantaged Students in Economics from the AEA Summer Program at Michigan State University,38,,1944-7965,2024,TRUE,JEP
JEP-2025-1450,NA,10.1257/jep.20251450,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,Putting US Fiscal Policy on a Sustainable Path,39,,1944-7965,2025,TRUE,JEP
JEP-.38.-4.27,NA,10.1257/jep.38.4.27,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,The Political Economy of Industrial Policy,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1431,NA,10.1257/jep.20241431,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Tax Privacy,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1448,NA,10.1257/jep.20251448,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,"Industrial Policy, Asian Miracle Style",39,,1944-7965,2025,TRUE,JEP
JEP-2024-1409,NA,10.1257/jep.20241409,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,Why Regulate Junk Fees?,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1428,NA,10.1257/jep.20241428,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,The Folk Economics of Housing,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1444,NA,10.1257/jep.20251444,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Interview with Anne O. Krueger,39,,1944-7965,2025,TRUE,JEP
JEP-38.3-.163,NA,10.1257/jep.38.3.163,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,"Valuing Identity in the Classroom: What Economics Can Learn from Science, Technology, Engineering, and Mathematics Education",38,,1944-7965,2024,TRUE,JEP
JEP-38.4-.111,NA,10.1257/jep.38.4.111,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,Alexander Hamilton’s <i>Report on Manufactures</i> and Industrial Policy,38,,1944-7965,2024,TRUE,JEP
JEP-2022-1347,NA,10.1257/jep.20221347,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Getting Infrastructure Built: The Law and Economics of Permitting,39,,1944-7965,2025,TRUE,JEP
JEP-.38.-3.89,NA,10.1257/jep.38.3.89,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,US International Corporate Taxation after the Tax Cuts and Jobs Act,38,,1944-7965,2024,TRUE,JEP
JEP-2025-1447,NA,10.1257/jep.20251447,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,How Congress Designed the Federal Reserve to Be Independent of Presidential Control,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1435,NA,10.1257/jep.20241435,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Macro Perspectives on Income Inequality,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1441,NA,10.1257/jep.20251441,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,Recommendations for Further Reading,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1413,NA,10.1257/jep.20241413,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,Improving Economic Analysis in Merger Guidelines,39,,1944-7965,2025,TRUE,JEP
JEP-2025-1452,NA,10.1257/jep.20251452,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,Japan’s Debt Puzzle: Sovereign Wealth Fund from Borrowed Money,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1436,NA,10.1257/jep.20241436,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,A Hitchhiker’s Guide to Federal Reserve Participation in Fixed Income Markets,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1430,NA,10.1257/jep.20241430,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Carbon Rollercoaster: A Historical Analysis of Decarbonization in the United States,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1422,NA,10.1257/jep.20241422,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,"Philipp Strack, 2024 Clark Medalist",39,,1944-7965,2025,TRUE,JEP
JEP-2025-1440,NA,10.1257/jep.20251440,JEP,NA,Journal of Economic Perspectives,2025-11-01,4,Comparing Experimental and Nonexperimental Methods: What Lessons Have We Learned Four Decades after LaLonde (1986)?,39,,1944-7965,2025,TRUE,JEP
JEP-2023-1365,NA,10.1257/jep.20231365,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,Text as Data in Economic Analysis,39,,1944-7965,2025,TRUE,JEP
JEP-2024-1423,NA,10.1257/jep.20241423,JEP,NA,Journal of Economic Perspectives,2025-05-01,2,"Patents, Innovation, and Competition in Pharmaceuticals: The Hatch-Waxman Act After 40 Years",39,,1944-7965,2025,TRUE,JEP
JEP-2023-1370,NA,10.1257/jep.20231370,JEP,NA,Journal of Economic Perspectives,2025-02-01,1,A Practical Guide to Shift-Share Instruments,39,,1944-7965,2025,TRUE,JEP
JEP-38.4-.193,NA,10.1257/jep.38.4.193,JEP,NA,Journal of Economic Perspectives,2024-11-01,4,The Problem of Good Conduct among Financial Advisers,38,,1944-7965,2024,TRUE,JEP
JEP-.38.-3.61,NA,10.1257/jep.38.3.61,JEP,NA,Journal of Economic Perspectives,2024-08-01,3,Lessons from the Biggest Business Tax Cut in US History,38,,1944-7965,2024,TRUE,JEP
JEP-2024-1429,NA,10.1257/jep.20241429,JEP,NA,Journal of Economic Perspectives,2025-08-01,3,International Dimensions of Housing Markets,39,,1944-7965,2025,TRUE,JEP
AERI-2022-0412,NA,10.1257/aeri.20220412,AER:Insights,NA,American Economic Review: Insights,2023-12-01,4,Herd Design,5,,2640-2068,2023,TRUE,AERI
AERI-2018-0485,NA,10.1257/aeri.20180485,AER:Insights,NA,American Economic Review: Insights,2019-09-01,2,The Model Selection Curse,1,,2640-2068,2019,TRUE,AERI
AERI-2018-0227,NA,10.1257/aeri.20180227,AER:Insights,NA,American Economic Review: Insights,2019-09-01,2,Honesty via Choice-Matching,1,,2640-2068,2019,TRUE,AERI
AERI-2020-0012,NA,10.1257/aeri.20200012,AER:Insights,NA,American Economic Review: Insights,2021-03-01,1,Information Design and Strategic Communication,3,,2640-2068,2021,TRUE,AERI
AERI-2020-0311,NA,10.1257/aeri.20200311,AER:Insights,NA,American Economic Review: Insights,2021-09-01,3,The Difficulty of Easy Projects,3,,2640-2068,2021,TRUE,AERI
